#id RA DEC X Y F115W F115W_err F150W F150W_err F200W F200W_err F277W F277W_err F356W F356W_err F410M F410M_err F444W F444W_err
1879 214.947715 52.9427089 271.428 2900.2566 28.3811 0.1505 27.562 0.1294 27.3684 0.0691 25.8844 0.0302 25.917 0.0262 25.8735 0.0795 26.1061 0.0567
1880 214.9833584 52.9681279 4151.6982 2898.7192 27.5623 0.0765 28.0343 0.0747 27.229 0.0465 25.8003 0.0302 25.9328 0.0364 27.6553 0.1953 26.7059 0.0797
1881 214.9718371 52.9599235 2898.6218 2898.6445 0.0 0.0 0.0 0.0 27.4397 0.077 26.7859 0.0537 26.7314 0.0474 0.0 0.0 27.4188 0.0919
1882 214.9650774 52.95514 2166.0579 2896.1819 0.0 0.0 0.0 0.0 0.0 0.0 26.3722 0.074 26.4973 0.0721 28.05 0.2993 26.3618 0.058
1883 214.9725552 52.960901 3018.2327 2863.5586 25.1933 0.0109 24.2044 0.0123 23.6588 0.0056 22.6271 0.0044 22.9139 0.006 23.0793 0.0103 23.0305 0.0082
1884 215.0320177 53.0027172 9437.4336 2900.126 28.3431 0.1512 0.0 0.0 27.9043 0.0949 26.4781 0.0401 26.2515 0.0384 0.0 0.0 28.5132 0.1184
1885 214.9658484 52.9557154 2252.2703 2894.2302 27.0662 0.1204 27.6055 0.0659 27.5023 0.0493 25.8739 0.027 26.0528 0.0274 25.919 0.0449 26.4353 0.0591
1886 214.9698689 52.958624 2693.6311 2890.9153 0.0 0.0 0.0 0.0 0.0 0.0 27.6207 0.1115 27.1985 0.1318 27.7729 0.1822 29.1007 0.7691
1887 214.9698369 52.9585635 2686.7991 2893.7544 0.0 0.0 0.0 0.0 0.0 0.0 27.6207 0.1115 27.1985 0.1318 27.7729 0.1822 29.3496 0.6667
1888 214.9580088 52.9501919 1404.7909 2889.4316 27.0039 0.0787 26.5659 0.0702 26.8528 0.0771 25.8289 0.0337 25.6224 0.0248 25.3572 0.0395 25.2407 0.0312
1889 215.0150779 52.9907353 7602.8193 2895.7751 0.0 0.0 0.0 0.0 27.1761 0.075 26.3111 0.0413 25.9185 0.0473 26.6128 0.1025 27.7767 0.0933
1890 214.9839871 52.968922 4250.9224 2872.6184 23.8228 0.0087 23.4163 0.0053 23.1068 0.0033 21.339 0.0011 21.1203 0.001 21.0302 0.0023 21.1793 0.101
1891 215.0092339 52.9865718 6967.1904 2896.375 25.2253 0.0692 0.0 0.0 28.058 0.1886 27.2237 0.1787 27.679 0.1832 28.5608 0.3575 27.722 0.1462
1892 215.0288191 53.0000307 9053.3018 2931.312 28.75 0.2117 27.9102 0.0719 27.6873 0.0607 26.3462 0.0349 26.2062 0.0293 26.0689 0.0677 26.3035 0.0558
1893 215.0270417 52.9993222 8909.6357 2889.5273 28.0166 0.0921 27.5006 0.0627 27.0326 0.055 25.7627 0.0327 25.5232 0.0396 25.9824 0.0557 25.9305 0.0448
1894 214.981734 52.9670855 3985.2107 2890.1167 28.9202 0.1751 28.3019 0.1497 27.8649 0.1228 27.3503 0.0688 27.3188 0.0673 27.4714 0.1562 26.9566 0.0596
1895 215.0045658 52.9834402 6476.7256 2882.1643 0.0 0.0 26.9401 0.0751 25.178 0.0189 22.6425 0.0029 22.153 0.002 21.8274 0.0023 21.7161 0.0017
1896 214.975838 52.9628412 3339.8855 2893.5391 0.0 0.0 28.0425 0.093 28.1086 0.0849 27.106 0.0666 26.946 0.0492 27.8126 0.2343 27.1554 0.1048
1897 214.9581887 52.9507773 1465.0891 2855.0178 23.1622 0.0073 23.0424 0.0064 22.8771 0.0043 21.5447 0.0022 21.5451 0.002 21.598 0.0036 21.7587 0.0033
1898 214.9673089 52.9555567 2304.3816 2984.5225 0.0 0.0 28.1194 0.1254 28.0355 0.0881 27.123 0.0592 26.6896 0.071 26.4636 0.0824 26.4517 0.0493
1899 215.0068235 52.9852785 6742.7549 2864.6484 24.5821 0.0176 24.0519 0.0071 23.3793 0.0036 21.5099 0.0013 21.2544 0.001 21.1703 0.0015 21.1591 0.0011
1900 214.9718058 52.9610385 2996.4854 2813.0078 25.3853 0.0189 24.3742 0.0161 24.1684 0.0074 22.7885 0.0054 23.282 0.0061 23.4446 0.0127 22.9998 0.0096
1901 214.9519716 52.94597 754.9512 2883.2593 26.4149 0.0486 26.377 0.0498 26.5685 0.0426 24.3291 0.0102 24.7654 0.0146 24.368 0.018 24.7606 0.0191
1902 214.9728732 52.9608922 3031.8699 2881.2776 28.0775 0.0727 27.7706 0.0825 26.431 0.0393 0.0 0.0 0.0 0.0 26.4945 0.0918 26.0235 0.0509
1903 215.0127479 52.9886412 7310.7612 2928.7385 25.7037 0.0189 25.7281 0.0169 25.7186 0.0146 24.2257 0.0079 24.7194 0.0117 24.8824 0.026 25.028 0.0201
1904 214.9493866 52.944055 467.1409 2888.6584 0.0 0.0 28.1445 0.1402 28.056 0.1081 0.0 0.0 27.6888 0.0927 26.9326 0.1074 28.2645 0.1367
1905 214.9984391 52.9791715 5818.8711 2875.3853 25.2047 0.0165 25.4639 0.0136 25.395 0.0117 23.8944 0.0059 23.7927 0.0069 23.8837 0.0146 23.9544 0.0083
1906 214.9491968 52.9439544 449.5737 2886.042 28.5821 0.1389 28.0033 0.1318 28.6562 0.0934 26.8621 0.0949 27.2483 0.0578 27.1714 0.1523 26.9233 0.0899
1907 214.9689827 52.9569621 2505.4507 2968.5066 27.112 0.0848 27.6383 0.1231 28.1408 0.1089 0.0 0.0 0.0 0.0 0.0 0.0 28.2485 0.2015
1908 215.0174775 52.9925793 7875.7705 2885.3813 0.0 0.0 0.0 0.0 28.7215 0.1242 26.7621 0.0993 28.1173 0.1314 0.0 0.0 28.0627 0.1607
1909 215.0091402 52.9866631 6971.0679 2884.48 0.0 0.0 0.0 0.0 28.058 0.1886 28.7789 0.4095 27.679 0.1832 28.5608 0.3575 27.2958 0.1347
1910 214.9780589 52.9645464 3592.4526 2884.2373 27.9975 0.1205 27.6373 0.0878 26.2948 0.0542 26.5588 0.0831 25.602 0.0444 25.7376 0.0501 28.0188 0.1094
1911 214.9753788 52.9627984 3315.2456 2872.1328 25.3856 0.0124 25.3884 0.0115 25.4337 0.0111 24.2554 0.0069 24.2913 0.0068 24.1657 0.0115 24.3528 0.0123
1912 214.9749939 52.9624134 3263.5127 2880.4766 26.9957 0.0575 26.9604 0.0453 27.0147 0.035 25.7754 0.0223 25.815 0.0226 25.2067 0.0372 25.7268 0.0312
1913 215.0134686 52.9896132 7429.9634 2894.1099 26.1787 0.0638 27.8372 0.0985 26.1779 0.0458 25.3009 0.0402 24.9669 0.0307 25.8033 0.0873 25.4243 0.068
1914 214.9813793 52.9669471 3956.8057 2881.511 28.5445 0.1203 27.3444 0.0673 27.53 0.0538 26.09 0.024 26.7273 0.0382 26.4088 0.1002 26.318 0.0394
1915 214.9789804 52.9653345 3704.4182 2874.3137 28.1636 0.1372 27.053 0.0544 28.3272 0.0745 26.1979 0.0411 26.0425 0.0348 26.3218 0.0576 25.2537 0.0481
1916 214.9832879 52.9679722 4134.6382 2906.6655 0.0 0.0 0.0 0.0 0.0 0.0 28.9725 0.1434 28.3427 0.1882 28.2511 0.2128 27.7097 0.158
1917 215.0123797 52.9890246 7328.1831 2880.1191 28.2557 0.1641 0.0 0.0 28.6664 0.1377 26.7635 0.0483 26.973 0.0774 27.725 0.2238 26.8295 0.0648
1918 215.0336344 53.0041695 9639.9893 2877.2307 0.0 0.0 0.0 0.0 25.9635 0.0713 26.4954 0.0597 26.379 0.0438 27.0098 0.1739 26.3173 0.067
1919 214.9698906 52.9590561 2733.0972 2859.5391 25.1081 0.011 24.5353 0.007 24.2216 0.0049 23.0693 0.0033 23.0591 0.0032 23.0162 0.0049 23.0427 0.0043
1920 215.0120535 52.9888942 7301.7803 2872.4709 26.3406 0.0343 26.0945 0.0255 26.0653 0.0179 24.4437 0.0104 24.4605 0.0096 24.6901 0.0302 24.8226 0.015
1921 214.9492954 52.9441247 469.2122 2878.5222 0.0 0.0 28.1445 0.1402 28.056 0.1081 0.0 0.0 27.6888 0.0927 26.9326 0.1074 27.3333 0.1191
1922 215.0303167 53.0017985 9278.5303 2878.2773 28.2146 0.119 28.148 0.1222 28.4565 0.0832 26.0093 0.0297 25.6743 0.0214 26.5976 0.1065 26.3718 0.0495
1923 214.9770061 52.963888 3486.0732 2877.3584 28.4082 0.1589 27.7928 0.114 0.0 0.0 27.1177 0.0583 28.0367 0.0969 0.0 0.0 28.1992 0.0926
1924 214.961824 52.9530877 1835.7343 2876.1418 0.0 0.0 0.0 0.0 0.0 0.0 28.6167 0.1533 28.034 0.1276 27.1622 0.1225 28.0712 0.1727
1925 215.0056136 52.9843065 6601.3584 2873.0464 29.1429 0.1258 0.0 0.0 0.0 0.0 26.9448 0.0599 27.0401 0.0644 0.0 0.0 26.6406 0.0547
1926 215.0357247 53.0057965 9879.5703 2866.5183 25.8449 0.0178 25.8921 0.0206 25.3477 0.0139 23.7358 0.0046 23.7722 0.0048 24.0253 0.0129 23.9736 0.0112
1927 215.0355266 53.0059489 9884.1396 2844.428 26.9294 0.0686 26.5803 0.0662 25.8015 0.0346 24.8746 0.014 24.6921 0.0136 24.8728 0.0303 25.0547 0.0319
1928 215.0130427 52.9896802 7416.6074 2866.2419 27.1251 0.0864 27.1552 0.0511 26.9463 0.0364 24.975 0.0252 24.9246 0.0236 24.9418 0.0526 25.4983 0.046
1929 214.9826942 52.9680012 4110.2939 2872.6379 0.0 0.0 0.0 0.0 0.0 0.0 28.3363 0.0969 28.0693 0.3821 28.6663 0.3692 28.5802 0.1999
1930 214.9821774 52.9679749 4084.5176 2846.9075 24.6206 0.0097 24.5491 0.0096 24.4513 0.0064 23.1789 0.0037 23.427 0.0044 23.6621 0.0096 23.7478 0.0091
1931 214.9999569 52.9802577 5984.3999 2874.9087 26.8332 0.0504 26.8303 0.0392 26.0326 0.0188 24.4699 0.0111 24.3652 0.0101 24.4507 0.0207 24.5941 0.0152
1932 214.970606 52.9594589 2801.4146 2867.5916 28.2291 0.1258 27.5349 0.0855 28.0195 0.0858 26.8954 0.0519 26.8106 0.0435 26.3137 0.0652 26.9613 0.0695
1933 214.9674081 52.9571868 2454.0374 2867.1213 0.0 0.0 0.0 0.0 28.729 0.1268 26.2216 0.0384 26.8498 0.0448 26.7229 0.0641 26.1557 0.0762
1934 214.9683053 52.9578409 2552.9812 2866.0029 27.6869 0.0803 26.9622 0.0409 26.9958 0.0285 25.6653 0.0197 25.7859 0.0192 25.7435 0.0333 25.7653 0.0278
1935 215.0338979 53.0048811 9715.2627 2837.7002 24.1886 0.016 23.6855 0.009 23.5316 0.0075 22.0647 0.003 22.017 0.0027 22.0823 0.0054 22.0883 0.004
1936 215.0116168 52.9883598 7234.4116 2889.3411 0.0 0.0 27.7434 0.1115 27.7682 0.0895 26.5092 0.0702 26.8609 0.0804 26.9508 0.0787 26.4239 0.0627
1937 215.0180866 52.9926197 7906.9922 2914.9683 25.753 0.0548 26.0255 0.0337 25.6084 0.0201 24.2344 0.0085 24.6509 0.0115 25.1023 0.0395 25.2313 0.0196
1938 215.013288 52.9898884 7446.2627 2863.697 26.9574 0.0373 27.0906 0.0382 26.8439 0.0263 25.332 0.0182 25.1596 0.0231 25.9093 0.0834 25.9836 0.0521
1939 214.9802254 52.9663236 3848.9495 2866.5918 28.5637 0.1431 0.0 0.0 0.0 0.0 28.051 0.0778 27.9522 0.067 0.0 0.0 27.3085 0.0788
1940 214.9779648 52.9644135 3576.355 2889.1997 0.0 0.0 0.0 0.0 26.2948 0.0542 0.0 0.0 25.602 0.0444 25.7376 0.0501 27.9491 0.1209
1941 214.9995895 52.980141 5957.3501 2864.0127 26.9939 0.077 27.4259 0.0512 27.6479 0.0728 25.6814 0.0466 25.8864 0.0443 26.9456 0.1608 26.8453 0.0773
1942 215.0136703 52.9892744 7408.9517 2930.4453 28.4945 0.1327 28.826 0.1021 27.5972 0.0528 26.6194 0.0676 26.8289 0.0648 26.332 0.1008 26.9197 0.0923
1943 214.9470799 52.942721 243.6994 2865.2573 0.0 0.0 0.0 0.0 28.2878 0.1292 27.1367 0.0567 0.0 0.0 27.2993 0.0853 27.9315 0.095
1944 214.9843071 52.9687605 4251.0474 2901.9441 28.1081 0.162 0.0 0.0 27.1886 0.0997 0.0 0.0 28.2173 0.1187 0.0 0.0 27.4435 0.0854
1945 214.9520496 52.9464289 799.3583 2852.9014 24.8481 0.0217 25.1703 0.0183 24.6511 0.0132 23.8555 0.0081 24.2324 0.0114 24.2563 0.027 24.7419 0.0305
1946 215.0215554 52.9957969 8347.085 2861.3538 0.0 0.0 28.8825 0.188 0.0 0.0 26.8935 0.0793 27.0158 0.0895 0.0 0.0 28.4583 0.1738
1947 215.0004708 52.981031 6076.541 2844.1992 27.9904 0.1179 25.2424 0.0291 25.9126 0.0237 23.9284 0.0137 24.2993 0.0176 24.3438 0.0379 24.3772 0.025
1948 215.0326838 53.0038272 9566.417 2852.1255 26.6992 0.0496 26.115 0.0371 26.3039 0.0323 24.8766 0.0148 24.8705 0.0144 24.7176 0.0333 24.9757 0.0254
1949 215.0214079 52.9957256 8334.0488 2858.8267 0.0 0.0 28.6248 0.1652 28.5234 0.0885 27.117 0.0504 26.9141 0.0721 27.842 0.1531 27.0105 0.1006
1950 215.0235857 52.9972982 8572.7734 2856.9663 0.0 0.0 0.0 0.0 28.6463 0.1418 26.6946 0.0484 27.0123 0.0748 26.7375 0.0942 26.7078 0.0907
1951 215.0010781 52.9816217 6156.6636 2832.2529 23.9021 0.0074 23.56 0.0057 23.4095 0.0042 21.7743 0.0018 21.7113 0.0016 21.6515 0.0027 21.7459 0.0022
1952 215.0330009 53.0040156 9597.5576 2854.9119 0.0 0.0 28.3461 0.1034 27.2536 0.08 26.2475 0.0409 26.8209 0.0496 26.7465 0.0766 27.1232 0.0846
1953 214.975677 52.9633607 3378.8452 2845.78 25.6903 0.0161 25.1754 0.0106 25.1378 0.0086 23.9166 0.0052 23.906 0.0052 23.8603 0.0087 23.8065 0.0079
1954 215.0208477 52.995503 8288.832 2845.5938 28.4366 0.1107 27.6788 0.103 27.3949 0.0651 24.8213 0.0143 25.2534 0.0206 25.4434 0.054 26.2603 0.0468
1955 214.9817416 52.9676454 4035.4077 2848.355 26.8731 0.0384 26.7052 0.0403 26.6405 0.0233 25.5843 0.016 25.9743 0.02 26.1457 0.0417 26.1742 0.0505
1956 214.9815512 52.9677323 4034.5059 2831.6028 26.5924 0.0285 26.618 0.0413 27.0056 0.0297 25.5282 0.0195 25.736 0.0176 25.496 0.0283 25.5217 0.0293
1957 215.0236247 52.9973801 8581.833 2852.8789 0.0 0.0 0.0 0.0 28.6463 0.1418 26.6946 0.0484 27.0123 0.0748 26.7375 0.0942 27.2488 0.1039
1958 215.0137562 52.9905496 7526.3491 2838.9602 26.532 0.0514 25.5073 0.0271 25.4195 0.0162 24.0157 0.008 23.9446 0.0081 23.8662 0.0245 23.7644 0.0164
1959 214.9836099 52.9676994 4124.9595 2944.4724 28.3 0.1322 27.9711 0.1275 28.3428 0.0973 25.8732 0.063 26.2665 0.0433 25.9658 0.0549 27.8383 0.1258
1960 214.9999348 52.9806547 6018.7354 2843.8206 25.9035 0.0182 25.2671 0.0111 25.1171 0.0087 23.6463 0.0049 23.6164 0.0048 23.6413 0.0098 23.7057 0.0076
1961 214.9634761 52.9546237 2047.4569 2849.1445 0.0 0.0 28.3319 0.1446 28.6796 0.1989 26.9009 0.0486 28.2722 0.123 0.0 0.0 27.1829 0.0861
1962 215.0008188 52.9807495 6067.2661 2884.0559 26.3684 0.0708 26.7703 0.0716 26.9193 0.0548 26.0581 0.0305 26.3054 0.0378 26.3196 0.1445 26.9258 0.0645
1963 214.9612661 52.9531095 1812.3689 2844.5659 0.0 0.0 27.829 0.0905 27.2945 0.0991 25.7752 0.0504 26.7345 0.0489 27.027 0.1308 26.0009 0.0857
1964 215.0111537 52.9885776 7232.8003 2848.1111 0.0 0.0 0.0 0.0 0.0 0.0 26.9689 0.0965 27.2254 0.0982 27.1984 0.1628 26.8788 0.0868
1965 214.9751461 52.9630137 3323.865 2843.4431 28.1067 0.1145 28.1123 0.0787 27.9769 0.0593 26.2936 0.0295 26.8469 0.0413 26.4545 0.0746 25.7437 0.0752
1966 215.0184073 52.993847 8030.7661 2839.6604 25.9616 0.0187 25.5886 0.0139 25.3702 0.011 23.6471 0.0062 23.763 0.006 23.8386 0.0112 23.8889 0.0078
1967 214.9978806 52.9793793 5812.0352 2829.8003 26.0057 0.0311 25.3919 0.0187 25.1392 0.0143 23.8268 0.0075 23.6314 0.0124 23.9523 0.0188 23.844 0.015
1968 214.9737366 52.9620496 3174.0896 2840.4385 26.0152 0.0185 25.5838 0.012 25.7431 0.0101 24.9285 0.0098 24.9066 0.0106 25.0894 0.0194 25.0518 0.0155
1969 214.973569 52.9620961 3170.6335 2827.9463 26.0867 0.0295 25.6774 0.0143 25.7856 0.0148 24.8244 0.0117 24.8909 0.0115 24.938 0.0191 24.8096 0.0147
1970 215.0074487 52.9859772 6833.3013 2845.512 28.7806 0.163 0.0 0.0 0.0 0.0 26.5669 0.0685 27.5904 0.1554 28.2074 0.3164 27.975 0.1094
1971 214.9771928 52.9645233 3551.1143 2839.5283 27.1899 0.0615 26.2545 0.0326 26.2338 0.021 25.0095 0.0121 24.8222 0.0114 24.8656 0.018 24.79 0.0147
1972 214.9835008 52.9678009 4129.0459 2930.9778 28.3 0.1322 27.8226 0.0776 27.614 0.0634 25.8732 0.063 26.2665 0.0433 25.9658 0.0549 27.9545 0.1514
1973 214.951104 52.94603 720.947 2832.1772 26.1607 0.0624 26.1796 0.0347 25.793 0.0388 24.1645 0.0179 0.0 0.0 25.1559 0.0546 24.8869 0.0602
1974 215.011965 52.9890962 7315.752 2852.5017 0.0 0.0 0.0 0.0 0.0 0.0 26.944 0.0937 27.8504 0.1097 27.8343 0.1282 28.1539 0.1146
1975 214.9676282 52.9578477 2522.8777 2829.1616 24.5516 0.0125 24.4562 0.0107 24.3305 0.0077 23.2919 0.0058 23.6427 0.0074 24.0815 0.0164 23.955 0.0151
1976 214.9723542 52.9605321 2976.262 2880.5554 24.2783 0.0069 23.8036 0.0057 23.2606 0.0031 21.8903 0.0024 22.2853 0.0024 22.2536 0.0036 22.0263 0.0037
1977 214.949929 52.9451391 588.3055 2836.1729 28.6927 0.2111 0.0 0.0 28.4138 0.1575 26.6252 0.0504 26.6095 0.0645 26.7517 0.1034 25.9712 0.0664
1978 215.0293172 53.001616 9216.958 2838.5103 27.5177 0.061 26.8391 0.0506 27.1867 0.0436 26.5605 0.0349 26.2656 0.038 26.7275 0.1013 27.1722 0.0883
1979 215.0262723 52.9995209 8892.4229 2833.3457 25.609 0.0154 25.3441 0.013 25.2186 0.0106 23.8462 0.0053 24.0284 0.0078 24.6901 0.0163 24.5225 0.015
1980 214.9787718 52.9656758 3725.3428 2837.4248 0.0 0.0 0.0 0.0 0.0 0.0 28.5529 0.1325 28.4585 0.1456 27.2649 0.1045 27.5822 0.1043
1981 214.9694804 52.9579749 2618.2117 2918.949 24.9226 0.0185 24.7484 0.0153 24.5606 0.0117 23.3048 0.0074 23.3269 0.0068 23.2894 0.0143 23.411 0.0096
1982 214.9583724 52.9511739 1508.7411 2835.0186 0.0 0.0 0.0 0.0 27.771 0.0712 26.4345 0.0584 26.5024 0.0598 0.0 0.0 27.1707 0.0786
1983 214.9829168 52.9687436 4186.4863 2828.6667 22.8506 0.0025 22.8582 0.0028 22.8339 0.002 21.4284 0.0011 21.3899 0.001 21.2642 0.0016 21.3575 0.0014
1984 215.0119149 52.9893729 7338.1045 2828.9749 27.5599 0.0648 26.5538 0.0383 26.6239 0.0266 25.1318 0.0152 25.1405 0.0169 25.1418 0.0417 25.0752 0.0315
1985 214.9985803 52.9798278 5883.6948 2833.5112 0.0 0.0 28.4631 0.1429 0.0 0.0 26.3641 0.0584 27.1857 0.1058 26.5538 0.1194 27.7479 0.1654
1986 214.9619425 52.9538485 1908.8599 2825.2246 25.0244 0.0108 24.9117 0.0084 24.6972 0.0077 23.3396 0.004 23.2237 0.0038 23.2485 0.0061 23.482 0.0052
1987 214.9822975 52.9682417 4113.7119 2833.2554 0.0 0.0 0.0 0.0 28.8244 0.1076 27.7911 0.0703 28.1628 0.2498 26.9735 0.1177 28.1043 0.1808
1988 214.9750095 52.9630698 3322.6667 2831.8914 28.1067 0.1145 28.1123 0.0787 27.9769 0.0593 26.2936 0.0295 26.8469 0.0413 26.4545 0.0746 27.7985 0.1591
1989 215.0179077 52.9935952 7985.6987 2831.8704 0.0 0.0 0.0 0.0 28.9793 0.1735 27.4352 0.1116 27.609 0.0815 26.405 0.2279 27.8793 0.1259
1990 215.0071147 52.9859946 6819.6987 2826.3103 27.6065 0.077 26.7484 0.0472 26.5844 0.0398 25.4874 0.0223 25.5575 0.0268 25.6635 0.0666 25.8095 0.0487
1991 215.0330752 53.0043746 9632.8789 2831.8271 0.0 0.0 0.0 0.0 28.3709 0.1309 27.3714 0.0626 26.365 0.0807 27.7566 0.1057 27.9439 0.1459
1992 215.0123959 52.9895293 7373.8369 2842.9585 24.8873 0.0153 24.336 0.0099 24.1454 0.0062 22.4813 0.0029 22.6115 0.003 22.8872 0.0073 23.0049 0.0058
1993 215.0303598 53.0024743 9340.623 2829.6553 0.0 0.0 0.0 0.0 28.8156 0.148 28.8018 0.1176 28.3035 0.1024 0.0 0.0 27.8414 0.1288
1994 215.0250114 52.9986532 8758.0176 2831.2031 0.0 0.0 27.4436 0.1103 28.1025 0.1212 27.2508 0.066 27.0191 0.0574 0.0 0.0 27.7686 0.1461
1995 214.9789463 52.9645103 3629.488 2934.5459 28.4926 0.0925 27.9797 0.1087 28.2241 0.0749 28.7712 0.2025 0.0 0.0 27.8843 0.1328 27.2011 0.0901
1996 214.9787937 52.9643921 3612.0349 2935.2668 0.0 0.0 0.0 0.0 0.0 0.0 27.7611 0.0889 28.6323 0.1463 27.0773 0.1167 28.0534 0.0941
1997 215.0331547 53.0044597 9644.0547 2829.6655 27.9885 0.1206 0.0 0.0 28.3426 0.1306 27.4261 0.0707 26.365 0.0807 27.7566 0.1057 28.2912 0.1099
1998 215.0283359 53.001021 9119.5059 2830.8005 0.0 0.0 26.9502 0.0689 28.3389 0.1222 27.4035 0.0959 26.3934 0.0651 27.5749 0.1649 28.2143 0.1691
1999 215.003907 52.9827404 6384.5532 2899.5823 28.0096 0.1412 27.8046 0.0819 27.5562 0.0718 25.8517 0.0264 25.9197 0.0253 25.8759 0.0407 25.9237 0.0357
2000 214.9471125 52.9431152 280.2874 2837.3357 28.5739 0.1444 0.0 0.0 28.0089 0.1197 26.8409 0.0649 27.0363 0.0764 27.6598 0.2118 27.1719 0.1489
2001 214.9504426 52.9459169 680.8717 2805.1968 23.3598 0.005 23.2609 0.0038 22.9554 0.0026 21.4203 0.0012 21.4532 0.0016 21.8402 0.0023 21.9549 0.0023
2002 215.0239444 52.9979502 8647.0645 2827.0427 28.9521 0.163 27.5149 0.0941 28.3669 0.0706 27.2467 0.0518 27.8714 0.1025 0.0 0.0 27.829 0.0926
2003 215.0073357 52.9861799 6846.2188 2824.1873 28.2153 0.1223 27.7259 0.1066 27.3662 0.0751 26.9625 0.0616 26.7329 0.0694 26.1701 0.077 26.9591 0.0898
2004 214.9715258 52.9607181 2955.2571 2822.1133 0.0 0.0 28.6389 0.1285 0.0 0.0 28.1793 0.1107 28.2785 0.1861 0.0 0.0 27.7343 0.1989
2005 214.9610339 52.9532082 1810.6229 2824.6831 28.8412 0.1543 28.2644 0.0801 27.185 0.0735 26.3747 0.0418 26.1699 0.0376 26.3647 0.0877 26.4347 0.0847
2006 214.9521596 52.9468752 844.1053 2825.2117 0.0 0.0 0.0 0.0 0.0 0.0 27.1129 0.0695 26.7736 0.0728 26.2736 0.1011 27.0907 0.1373
2007 214.9521129 52.9468072 835.9247 2827.8237 0.0 0.0 0.0 0.0 0.0 0.0 27.1129 0.0695 26.7736 0.0728 26.8181 0.1178 27.7515 0.191
2008 214.9467576 52.9432074 272.4016 2811.3496 25.5726 0.0228 24.9707 0.0162 24.8028 0.0111 23.3944 0.0053 23.362 0.005 23.4307 0.0088 23.4001 0.0071
2009 214.9980636 52.9795742 5837.6812 2824.9221 28.145 0.0945 28.4262 0.1241 27.9464 0.089 26.3582 0.0494 26.0493 0.0562 26.9736 0.1634 27.2239 0.1474
2010 214.9994867 52.9806018 5993.7012 2823.7878 0.0 0.0 0.0 0.0 28.9825 0.1204 29.0691 0.5057 28.0692 0.1688 28.2007 0.5464 29.0693 0.8397
2011 214.96215 52.9540959 1940.2975 2817.7363 22.8347 0.0018 23.0183 0.0018 23.3342 0.0022 22.6171 0.0019 23.0937 0.0027 23.3475 0.0049 23.5393 0.0048
2012 215.0111179 52.9889438 7263.7661 2818.6013 26.451 0.0296 26.5159 0.0314 26.3806 0.0245 24.9464 0.0127 24.3545 0.0085 24.2556 0.0166 24.8881 0.0157
2013 214.9738032 52.9623227 3201.4331 2823.4434 0.0 0.0 28.6195 0.1591 28.8906 0.13 27.0167 0.065 27.6589 0.0742 0.0 0.0 27.2817 0.1032
2014 215.0218846 52.9965318 8427.4082 2823.6074 0.0 0.0 0.0 0.0 0.0 0.0 27.6551 0.081 27.2236 0.0911 27.8377 0.1941 27.6777 0.1258
2015 215.013126 52.990378 7482.4902 2818.1282 26.9145 0.0683 27.3751 0.1051 26.8018 0.0492 0.0 0.0 0.0 0.0 27.3732 0.1706 26.3166 0.1092
2016 214.969231 52.9590954 2706.6763 2821.2073 27.7521 0.0863 0.0 0.0 28.3351 0.1133 27.379 0.0611 27.546 0.0738 27.7527 0.0942 27.3381 0.1097
2017 215.0033306 52.9833481 6412.5029 2822.9099 0.0 0.0 26.1373 0.0519 27.3313 0.056 26.0422 0.031 25.7216 0.047 25.6101 0.0491 26.0317 0.0508
2018 215.0016565 52.9821883 6233.3394 2820.5613 26.2742 0.0284 26.1252 0.0224 25.9124 0.0173 24.6013 0.0093 24.5147 0.0091 24.6163 0.0168 24.6983 0.0133
2019 214.9707631 52.9604325 2895.2346 2802.7129 24.1297 0.0109 24.0333 0.0093 23.9373 0.0059 22.6444 0.0037 22.7824 0.0039 23.0836 0.0072 23.0663 0.0081
2020 215.0051895 52.984844 6629.9673 2809.8303 25.61 0.041 25.6935 0.0388 25.4167 0.0218 23.9753 0.0095 0.0 0.0 0.0 0.0 24.808 0.0208
2021 214.970252 52.9606164 2888.427 2761.4507 25.5598 0.015 25.1769 0.0105 24.6094 0.0055 23.577 0.0047 23.8767 0.0056 23.775 0.0084 23.6815 0.0076
2022 215.0140776 52.9911997 7598.7822 2807.197 25.554 0.0243 25.4573 0.0244 25.3446 0.0137 23.8944 0.0075 24.193 0.0093 24.7296 0.0264 24.7502 0.0235
2023 214.9973899 52.9791823 5772.2378 2818.3386 0.0 0.0 0.0 0.0 27.9862 0.0907 0.0 0.0 25.8874 0.0581 26.6316 0.1085 27.2992 0.1371
2024 215.0354899 53.006303 9913.9824 2815.769 0.0 0.0 0.0 0.0 0.0 0.0 28.264 0.1233 28.411 0.1172 24.5657 0.0113 25.6849 0.0274
2025 215.006823 52.9859453 6802.0771 2814.3931 0.0 0.0 0.0 0.0 28.6111 0.1542 27.8423 0.0843 27.1312 0.0865 27.4376 0.1698 27.3123 0.0884
2026 215.0211905 52.9961775 8364.4033 2813.1292 27.7169 0.1134 27.7536 0.1206 27.4764 0.072 26.085 0.0297 25.844 0.0355 26.1955 0.0827 26.2634 0.0458
2027 214.9730146 52.9619408 3131.6597 2809.9072 27.8726 0.0728 27.0143 0.0392 27.0072 0.0296 25.5484 0.0318 25.8116 0.0227 25.9887 0.0382 25.5518 0.0294
